id;name;username;profile_pic_url;ig_url;tt_url;followers;country;industry;budget;female;male;age;interests;ai_match_score;ai_match_desc;engagement_rate
68398ffa1c296f45ca6b1912;gertie nazaroff;gertienazaroff;https://imgigp.modash.io/v2?qeKgYKgV1gO1vAP42sjOAmt8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyK5Qd3cLsbV9oudV64vA1N00Qex54QaN0xYRMb6G9qmI%2BuyHQsEeYwZA3usHX3yZvqvU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@gertienazaroff;247600;US;beauty;5000;94.92;5.08;18-24;;72;Gertie Nazaroff's profile is an excellent match for our beauty and skincare campaign. Her TikTok content reflects a vibrant blend of fashion and lifestyle, which complements her beauty affiliations such as @FashionNova perfectly. While she may not specialize solely in beauty content, her high audience engagement and high-quality visuals suggest fantastic potential for capturing essential elements of the campaign.;10.64
68398ff61c296f45ca6b18fe;emi💝;emily.g0nzalez;https://imgigp.modash.io/v2?qeKgYKgV1gO1vAP42sjOAmt8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyKzBUYTIsr2nz1u6r1M4zsgOPDrvvEW17ir9B1Ghko%2F6OnSvaVmvFwiQzprJ%2BM2N%2FhfU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@emily.g0nzalez;103200;US;beauty;3000;95.23;4.77;18-24;;80;Emily Gonzalez has a vibrant TikTok profile focusing on beauty, nails, and makeup, making her an excellent fit for our campaign. While her content occasionally veers into lifestyle, her engaging beauty posts are precisely what we need for an authentic promotion of products like lip oil.;11.57
68398ff31c296f45ca6b18f1;Mei Mei;meimonstaa;https://imgigp.modash.io/v2?4e7GkPsCtkrXRAYTZgKXbVo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwH5KNUH7MeMcNS87oWDdFG2iHT40xK31%2FVbUP1bhCDmzTqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@meimonstaa;3800000;US;beauty;10000;91.26;8.74;18-24;;75;Mei Mei, or Meimonstaa, shines on TikTok with an impressive follower count and engagement, skillfully weaving personal lifestyle elements that captivate audiences, such as travel and daily adventures. Her array of sponsored posts, like those with Dove and TurboTax, showcases her knack for authentic and dynamic promotional content, even though a direct focus on beauty is not her forte. Her posts, while not centered on beauty, are visually appealing and resonate well with her audience, making her a promising candidate for the lip oil campaign if she can fine-tune her content to align with beauty themes.;14.45
68398ff31c296f45ca6b18ea;Dez🦁;ricecrispytweeet;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5J7TeKh0ZEBR026e3SbZ2zlRXS61oCHYJP%2B%2BsUOyvjRlChHUHHFX14ibYm6qLfYIt6jxNa8ah8RySMEgyzg547gg5wjaQPsN7lXz%2FNh%2BeaLQP7%2F319P2k%2F1dcITajqRah;;https://www.tiktok.com/@ricecrispytweeet;102800;US;beauty;3000;93.46;6.54;18-24;;70;Dez🦁, known as 'ricecrispytweeet' on TikTok, offers a captivating blend of vibrant content that resonates well with her audience, making her a strong contender for promoting beauty products. Although her primary focus isn't exclusively on beauty, her content's entertaining and engaging nature, combined with high engagement rates, positions her content well for boosting audience interaction for the lip oil product. Her use of 'makeup' and 'routine' tags indicates potential alignment, though her style may require slight adaptation to match high-end beauty product aesthetics.;14.91
68398ff0997494ee26e254b0;Sammiellenclare;sammiellenclare;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyK0N1%2BpqgaQyXU15x6X4DFY1nW7hMlT%2FrPmW526%2BOeHd1UUaNOCiD%2BKZSzsi5zAtXcPU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@sammiellenclare;517600;US;beauty;5000;95.41;4.59;18-24;;75;Sammiellenclare is an excellent choice for the beauty and cosmetics campaign, particularly with the lip oil launch. Her passion for beauty is apparent in her well-curated content and engaging posts, which resonate well with her audience, despite a minor gap in skincare focus. Her vibrant style and substantial follower engagement promise striking campaign success.;19.28
68398ff0997494ee26e254a9;Miriam C.;miriamx.c;https://imgigp.modash.io/v2?9gRRkBbg4nctjMDXek72QSCMaxxBuDuVcQlJY8X8h9vqTqkZLQyMnqcWX9I4IhQ3TjHQV8hHfpk1%2FQxQ87lVnTYMKSg58R%2F81n9SghKWCtdk1yA5f9PJtNWTErIyx3nQ4P2VfuzU8Df8QKAfAqXOw8SWU11berExXMud66NMT00%3D;;https://www.tiktok.com/@miriamx.c;578800;US;beauty;10000;92.07;7.93;18-24;;80;Miriam C. is a strong candidate for this beauty campaign with her frequent 'Get Ready With Me' posts, showcasing a genuine passion for beauty and skincare. Her existing partnerships with brands like Palmer's further demonstrate her capability in this sector, though her broad content focus might occasionally lessen her specialized impact. Leveraging her large following and existing alliances, she remains a compelling choice for the campaign's broad marketing objectives.;15.52
68398fee997494ee26e2548e;Kirsten Gutierrez;kirstengutierrez;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyK%2BhHOvoIkvXQboAWE31aCHOtVt3tjwsxklvIf3Dakr1oIwJu%2BXML0SIcfWuP32OlefU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@kirstengutierrez;208000;US;beauty;5000;96.2;3.8;18-24;;72;Kirsten Gutierrez's genuine and personal content resonates with her engaged American audience, making her a creative choice for a campaign focused on authentic self-care routines. Her occasional beauty-themed posts suggest a promising adaptability to beauty-focused campaigns. While her primary content is motherhood-centric, this unique perspective offers a refreshing twist to conventional beauty promotions.;19.81
68398fec997494ee26e2546a;mimi;miacpuckett;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5J7TeKh0ZEBR026e3SbZ2zoMMsqB8DIkQ21ux4bqHMCJ0i5Z7d6MEasABsOZCVodVuXQFB7B6e6i2J4NNIoIvZgg5wjaQPsN7lXz%2FNh%2BeaLQP7%2F319P2k%2F1dcITajqRah;;https://www.tiktok.com/@miacpuckett;679800;US;beauty;3000;91.51;8.49;18-24;;70;Mia Puckett's GRWM engagement on TikTok showcases her ability to captivate audiences with beauty and lifestyle themed videos, generating high likes and views. While she has yet to dive deeply into skincare or makeup tutorials, her authentic content resonates well with her followers, suggesting a potential increase in engagement with more focus on beauty shots and skincare regimens. Her relatable style can enhance the campaign's authenticity, although integrating aesthetically pleasing beauty imagery could make her an even better fit.;19.51
68398fe21c296f45ca6b1860;merp;morganmcguirept2;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyK%2FPaAFl7vboM7Rhh8ReqTculwk2q3Jeh3T2Apg3Yy1H2mK507YKN6LAYe7iGnMUWs%2FU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@morganmcguirept2;1500000;US;beauty;10000;91.21;8.79;18-24;;85;Morgan McGuire's TikTok profile is a perfect match for our beauty and cosmetics campaign, given her outstanding content featuring makeup and skin care routines. Her popular posts receive significant engagement, which shows her strong connection with an audience deeply interested in beauty products. However, occasionally her humorous style may overshadow educational aspects necessary for product promotion, yet her vibrant 'get ready with me' videos remain perfect for captivating our target audience.;13.27
68398fc61c296f45ca6b172b;Kirby_J;kirby_j;https://imgigp.modash.io/v2?qeKgYKgV1gO1vAP42sjOAmt8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5J7TeKh0ZEBR026e3SbZ2zu5dPD1W%2B%2BmdF3vYceYUL3xhx0fvHGTTOtv8PSfT4W421Benrwa6vlVxENfIc%2F1jEwg5wjaQPsN7lXz%2FNh%2BeaLQP7%2F319P2k%2F1dcITajqRah;;https://www.tiktok.com/@kirby_j;3600000;US;beauty;3000;90.41;9.59;18-24;;70;Kirby_J is an engaging TikTok influencer with excellent storytelling skills, resonating well with audiences and achieving high engagement rates. Although their focus is on relationships and lifestyle, they have successfully collaborated with major beauty brands. Their style combines humor and beauty, making them versatile enough to connect with a diverse audience.;9.95
68398fbb997494ee26e25419;kdizzle;kkatiedonnelly;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyK4rAcN3PwJ5oaYuK9oblSW7M%2B%2B1HoShT9aPVhVhCvFB1vV5aC4ErJRcgLm8WPk8X3fU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@kkatiedonnelly;468100;US;beauty;5000;92.23;7.77;18-24;;70;Katie Donnelly's influencer profile 'kdizzle' is an excellent candidate for our beauty and cosmetics campaign. With millions of likes and views, she shows impressive audience engagement and influence, complemented by successful partnerships with beauty brands like Olay. While her TikTok content presently spans lifestyle and entertainment, her genuine approach and previous brand collaborations highlight her potential for focused beauty content.;8.16
68398fb81c296f45ca6b16b2;klailea;klaileaj;https://imgigp.modash.io/v2?4e7GkPsCtkrXRAYTZgKXbVo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwApHLNztJyCLkkSdtj%2FmosyOPTgtM8M%2FhldD3Tjo5ZiATqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@klaileaj;341300;US;beauty;10000;90.79;9.21;18-24;;70;Klailea is an excellent choice for our beauty and cosmetics campaign, as her content, infused with 'big sis vibes,' resonates well with audiences seeking authenticity and self-care inspiration. While her diverse content isn't always beauty-focused, her substantial following and high engagement levels bring substantial reach to our brand. Her ability to engage with her audience authentically will more than compensate for any lack of primary beauty focus, making her an outstanding fit.;6.58
68398fb51c296f45ca6b169d;Kenny :);kendallmaynard25;https://imgigp.modash.io/v2?qeKgYKgV1gO1vAP42sjOAmt8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5J7TeKh0ZEBR026e3SbZ2zgR4lD8Ra5wzoEf3XdC8uoSDI8lQpFWSOIplARI%2FddcMyCOiFrNuR0o%2BzbE0Z%2BkStwg5wjaQPsN7lXz%2FNh%2BeaLQP7%2F319P2k%2F1dcITajqRah;;https://www.tiktok.com/@kendallmaynard25;2200000;US;beauty;5000;91.69;8.31;18-24;;72;Kenny's TikTok profile demonstrates impressive engagement and reach, with her lifestyle and trending content gaining widespread attention. Her ability to create captivating content, particularly with beauty brands, suggests a promising blend of beauty and lifestyle that resonates well with audiences, although her expertise in beauty routines could be further highlighted for the campaign.;14.85
68398fb11c296f45ca6b1673;Kass 🎀;kassidijensen;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyK6SWlEYGmGDAp47pkYniN2yi862I3NYLGbkrdDRbseN2iP79dSSCh1pC8JV%2BaFgcbfU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@kassidijensen;356200;US;beauty;3000;88.6;11.4;18-24;;85;Kass 🎀 possesses a delightful TikTok presence with engaging beauty and skincare content, showing potential for the lip oil campaign. Her eye-catching posts and collaboration with TYMO BEAUTY US reveal expertise, fostering trust and engagement with a vibrant community. While her content might slightly veer in depth from skincare, her charm and connection with her audience still make her an appealing choice.;8.04
68398faf997494ee26e2540b;Kenzie;kenz5954;https://imgigp.modash.io/v2?XkjVaNuuCZ%2BzpQtQYyuTHFo7gyb6lfPjUhIO1dCG%2Fyxs3WYJbRVN0FblCXok06jVHsZgl6YZ%2BzfA9mEAY2MFwIvss%2FqODwSIVhnyCIT4XhD%2BJSl11%2BDBMEPQGvkX8DaJTqXqAgl%2F6hKGpq0NR%2BEADt8qYMz2XWWBVAYsVJSYSU3Q6amLljmQ%2BuBP4okR8%2Bl5;;https://www.tiktok.com/@kenz5954;1200000;US;beauty;10000;92.9;7.1;18-24;;85;Kenzie is an ideal choice for the beauty campaign, seamlessly blending engaging beauty content with authentic audience interaction. Her aesthetic posts and strong rapport with followers are crucial for product credibility. Although she doesn't highlight certain product features like lightweight textures, her relatable style can still captivate a wide audience.;12.23
68398fac1c296f45ca6b164c;emily lulamay 💓;emilylulamay;https://imgigp.modash.io/v2?qeKgYKgV1gO1vAP42sjOAmt8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyK6PA5iun0BDmPesjNa904sWTcTZdFZI9Wptrh9ICXE6o%2BcADjpti%2ByPuDQtKU%2FHulfU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@emilylulamay;1700000;US;beauty;3000;91.11;8.89;18-24;;85;Emily Lulamay is ideally suited for the beauty and cosmetics campaign centered around next-generation lip oil, thanks to her visually stunning, vibrant content. Her expertise in beauty and skincare is evident through her thoughtful content on hygiene and self-care, making her an invaluable asset. Although she isn't exclusively focused on lip products, her audience engagement and authenticity in reviewing beauty essentials more than compensate, ensuring a genuine connection with the target audience.;14.12
68398fa7997494ee26e253fc;Ken Eurich;ken.eurich;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5J7TeKh0ZEBR026e3SbZ2zuoNQXeBB1zstFbucWm9%2BocIuOsQa29%2BCFH6WU%2Bbm38wtpS1Ay9tDgJYxzEH9hugiwg5wjaQPsN7lXz%2FNh%2BeaLQP7%2F319P2k%2F1dcITajqRah;;https://www.tiktok.com/@ken.eurich;1600000;US;beauty;5000;87.4;12.61;18-24;;78;Ken Eurich is an influential force on TikTok, capturing a strong engagement rate with her audience through numerous likes, comments, and shares. Her lively personality and engaging content, especially her work with beauty brands like Clarins USA, seamlessly align with the campaign's beauty focus, despite her aesthetic leaning more towards a casual style than the typical luxury beauty image.;8.77
68398f9a1c296f45ca6b15f8;Chelsey Amaro;chelseyamaro;https://imgigp.modash.io/v2?qeKgYKgV1gO1vAP42sjOAmt8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyK7%2FwDuEYi%2Fg3oZ3HxUobo4z%2BI97iXZchiPUpMefK43vVGDXQmSKrjyoszTcgnfs1gPU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@chelseyamaro;100500;US;beauty;10000;94.45;5.55;18-24;;75;Chelsey Amaro is a promising option for our beauty and cosmetics campaign. Her engaging posts often revolve around visually appealing beauty products, including notable collaborations with @NEUTROGENA®️ and @Typology Paris. While her recent content varies across different themes, her authenticity and high TikTok engagement highlight her potential to connect with audiences effectively.;16.05
68398f94997494ee26e253bf;ellasandra muse;ellasandramuse;https://imgigp.modash.io/v2?qeKgYKgV1gO1vAP42sjOAmt8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5J7TeKh0ZEBR026e3SbZ2zl7NvOgjSOJmmD2jN14Qry7wLvgmRlTiT3gn%2B9TyZhyc0ili4bLyheW0gsm7H%2B2%2FtAg5wjaQPsN7lXz%2FNh%2BeaLQP7%2F319P2k%2F1dcITajqRah;;https://www.tiktok.com/@ellasandramuse;491800;US;beauty;5000;88.25;11.75;18-24;;85;Ellasandra Muse showcases a vibrant TikTok presence, with content that aligns well with the beauty and skincare focus of our campaign, while engaging her audience remarkably. Her past collaborations with reputable brands like Dove affirm her credibility and expertise, although her content isn't solely beauty-focused, which might limit her authenticity tag potential.;9.45
68398f911c296f45ca6b1596;Chloé;chloelukasiak25;https://imgigp.modash.io/v2?9gRRkBbg4nctjMDXek72QZVfwaM%2B9JyelB0J2IwjGfU5qrdIuBTqbpa5S%2B1WOkIwHAVH03R0TVmK0Oy0yObCm3hXZnqsgvZk1QJQ3Oar2ahKDd3FdBV%2F%2FWzjwXpLuq1XAcjwOQ82qvM5SPqFrKnhy8o6zIMp7KZEYX9t8BFshn%2FQ1Iai0yxbGCddr6Yo37YH;;https://www.tiktok.com/@chloelukasiak25;4300000;US;beauty;3000;90.9;9.1;18-24;;90;Chloé Lukasiak is a great choice for our marketing campaign as her content perfectly aligns with the beauty and cosmetics theme. Her broad reach and authentic storytelling make her relatable, although her alignment with bigger brands might overshadow the uniqueness we desire. Her vibrant presence and past collaborations with notable brands like Maybelline highlight her influence in the industry.;5.65
68398f8b1c296f45ca6b1579;clusk;carolinelusk;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyKwOluPlkYs4A3ccsEkMsmJiOuTq29fWZxlrvGLKHg4PlMSKamf2z2YlxRENeDbbxr%2FU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@carolinelusk;2100000;US;beauty;10000;87.31;12.69;18-24;;80;Caroline Lusk is an excellent choice for the beauty and cosmetics campaign. Her TikTok profile showcases impressive engagement, with several videos amassing millions of views and likes. Her content nicely blends beauty themes with a sense of authenticity and relatable moments, aligning well with the campaign's preference for genuine self-care routines. While Caroline's content could benefit from more specific expertise in product layering or daily beauty essentials, her style is visually appealing and reflects the campaign's aesthetic needs for promoting the lip oil.;16.37
68398f86997494ee26e253a4;alishamarie;alishamarie;https://imgigp.modash.io/v2?qeKgYKgV1gO1vAP42sjOAmt8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyKyyVzBeLrDji49UXkfSbkUgxbUdEUIvFgj3yuPt%2FFLsq35ql83Bzchxw4qenAPWOAfU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@alishamarie;795100;US;beauty;3000;90.68;9.32;18-24;;88;Alisha Marie shines as a candidate for our beauty campaign with her vibrant content and extensive engagement, seamlessly integrating top brands into her TikTok presence. While her adaptability might face a slight challenge with Father's Day content, her track record and authentic connection with followers overshadow this minor hurdle.;11.98
68398f691c296f45ca6b1436;Jackie Fraioli;jackiefmua;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZ%2Fuc3eREMYRmlucP5lauWcns3nC4%2FHFGZY7H4944XeQBnqAW9xDIwFPAjehPX7WrSHx6jIDczSgD8tuvk%2BR2d5gNlJUwVYqIiahjW32e%2BqWA%3D%3D;https://www.instagram.com/jackiefmua;;80123;US;beauty;5000;84.16;15.84;25-34;Camera & Photography;95;Jackie Fraioli is ideal for the beauty and cosmetics campaign, perfectly fitting the theme with her vibrant content as a celebrity makeup artist. Her past collaborations with well-loved brands like Huda Beauty and MAC Cosmetics highlight her strong ties with the beauty community, though her focus on luxury items might slightly overshadow broader, more accessible beauty engagements. Still, her expertise in makeup routines and genuine interest in all beauty products boost her authenticity, which is a campaign priority.;2.28
68398f5b997494ee26e2537d;Danny Tavarez;dannyblessedit;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDY6%2BlN4nI8g5ywMDf0jnSXRw0goC%2FFoSt9UT%2Fgc9EtnL05m88zmDIWJA3ttQMXMZ90SgIgg6QmFahEe4CVcyJWLWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/dannyblessedit;;11975;US;beauty;10000;95;5;25-34;Music;80;Danny Tavarez, also known as 'dannyblessedit,' excels as a licensed manicurist with his engaging nail art profile and vivid beauty content, making him a splendid choice for marketing beauty products, including lip oils. His successful collaborations with iconic brands like Essie emphasize his deep roots in the beauty industry. While his main focus is nails, his expansive beauty and cosmetics presence aligns perfectly with the campaign's goals, though some may question the focus on lip products.;2.66
68398ef9997494ee26e2534e;Andreína Martínez Founier;_andreinamart;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDYq%2BcWRk%2BtX%2BVdSa2T2JE1UmPUxkSzBvJ4ePH53ZiVlG0n0K3BDjtoJtrBsL0GzDlrDQlVsyPSbOLpCsTuK36mqgNlJUwVYqIiahjW32e%2BqWA%3D%3D;https://www.instagram.com/_andreinamart;;416647;US;beauty;5000;53.92;46.08;25-34;Music;92;Andreína Martínez Founier is a superb choice for the beauty and cosmetics campaign. As a model and Miss Universe Dominican Republic 2022, she enhances the campaign's focus with high visual appeal and authentic self-care routines. Her engagement with top brands and excellent product affinity create an exciting fit, although a bit more diversity in product routines would elevate her alignment further.;2.21
683990051c296f45ca6b1956;Calleigh:);calleighpaige07;https://imgigp.modash.io/v2?9gRRkBbg4nctjMDXek72QaA0lwJ%2B7AvoxtJKlEuzU8RZC78ehYBtaTYOSfFVCKJiM41w77Twwe9%2B6EbWs0XC8IMrZSMoG%2FR%2FHcCFPK%2FCb4d80Ue1Ho4IX8SXz8vrj4LKCDnCNpA%2Bw3uVfP82H55otA%2Fv%2FfX0%2FaT%2FV1whNqOpFqE%3D;;https://www.tiktok.com/@calleighpaige07;248800;US;beauty;3000;93.16;6.84;18-24;;82;Calleigh's profile seamlessly aligns with the campaign's beauty and cosmetics theme, showcasing high engagement through captivating makeup tutorials and elegant skincare routines. Her content exemplifies authenticity in promoting beauty, alongside a slight religious undertone that adds a unique personal touch without overshadowing her potential in beauty promotion. A vibrant engagement and relatable daily routines make her ideally suited for effectively promoting products like lip oil.;15
68398ffe1c296f45ca6b192e;nora;grwmqueenisback;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5J7TeKh0ZEBR026e3SbZ2zsTF9DsbUVdnaa%2FBeERFGsJI7FcPDRvUfdC4Rd4wTeZG3Z8%2FpJrckrFaLav1mOiKvwg5wjaQPsN7lXz%2FNh%2BeaLQP7%2F319P2k%2F1dcITajqRah;;https://www.tiktok.com/@grwmqueenisback;545800;US;beauty;10000;94.03;5.97;18-24;;85;Nora is a brilliant choice for our beauty and skincare campaign, with her TikTok profile 'grwmqueenisback' showcasing exceptional content on self-care routines, beauty, and fashion. While her expertise in makeup layering isn't explicitly highlighted, her vibrant, visually appealing content and strong audience engagement make her nearly perfect for the role.;16.53
68398fd11c296f45ca6b177b;Lucy Seitz;lucy_seitz;https://imgigp.modash.io/v2?Zwe9T2HBXaUXXtBoBHbfyyCMaxxBuDuVcQlJY8X8h9vqTqkZLQyMnqcWX9I4IhQ36SF3pWVFmhP4ATJ%2FIMXZWPMZzcHpsTC2wnm0Fvmh5qL3YnN3st1th8TJ%2FsKfFWtl4P2VfuzU8Df8QKAfAqXOw8SWU11berExXMud66NMT00%3D;;https://www.tiktok.com/@lucy_seitz;1600000;US;beauty;3000;92.74;7.26;18-24;;85;Lucy Seitz is an ideal choice for our beauty and skincare campaign due to her strong focus on beauty content, with high engagement rates that demonstrate her deep audience connection. Her knowledge from cosmetology school and visually captivating tutorials make her a fit despite a slight emphasis on hair content over skincare.;9.01
68398fca1c296f45ca6b174f;lol;llolfashiondump;https://imgigp.modash.io/v2?qeKgYKgV1gO1vAP42sjOAmt8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5dm8Ky3Qr2AYn6eDs46PyKwuWwhPyMInSZV5%2BMIaCiItJJTyrEbJ7HYSf%2FsMcKJqPaXWv1jDLnu0P3PjWkf2GgfU32HbHMGwuGaH7BDXk0YFX4i4Lw%2BWX3PgVigXy1g5d;;https://www.tiktok.com/@llolfashiondump;1800000;US;beauty;5000;91.45;8.55;18-24;;85;The influencer 'lol' is an excellent fit for the beauty and cosmetics campaign. Their captivating and colorful content on TikTok, primarily focused on fashion and cosmetics, aligns well with the campaign, demonstrating a keen interest in beauty products. The influencer also brings authenticity and personal engagement through recent partnerships with skincare brands like CeraVe, indicating a solid understanding of the beauty industry. However, while predominantly focused on fashion, this does not overshadow their creativity and ability to engage a broad audience effectively.;14.81
68398f911c296f45ca6b159f;aleeahcuuh;aleeahcuuh;https://imgigp.modash.io/v2?Ks%2FFXRbZf%2Blvn%2BwWMyRIs2t8VZOFcFEb4OJcMrjtna85Tjn5vdMMzB0%2FEXicr%2BY5J7TeKh0ZEBR026e3SbZ2zhN4YkO5lyoyPjajm2a7Bq294JWPZ37TEwiqRBB7KHzfE9%2FtByxaWSoXRSFynN8%2B4Ag5wjaQPsN7lXz%2FNh%2BeaLQP7%2F319P2k%2F1dcITajqRah;;https://www.tiktok.com/@aleeahcuuh;63400;US;beauty;10000;88.31;11.69;18-24;;88;The influencer 'aleeahcuuh' is a fantastic fit for our marketing campaign because her engaging and visually stunning makeup content captivates a large audience. While her U.S. location is perfect for our target market, expanding our reach globally might be challenging.;3.3
68398f6d997494ee26e25394;KAWAII NAILS NYC 💖;kawaiinailsnyc;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZj4UrfWGAy5Wf6hqrZWyBGEOGvbKqyjGFIOOl88NXjE8YSUFTw%2BuYn45LloWOxRy0swr6M3KSF27eiBRMr2%2FmLWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D;https://www.instagram.com/kawaiinailsnyc;;18901;US;beauty;5000;93.71;6.29;25-34;Beauty & Cosmetics;75;KAWAII NAILS NYC is an outstanding choice for our marketing campaign, with a compelling visual presence that perfectly matches our need for eye-catching content in the beauty sphere. While their expertise is centered on nail art, which may not fully encompass the broader makeup focus, their high engagement levels and authentic aesthetics continue to make them an attractive partner for promoting products such as lip oil. Their creativity stands out, even if there's a slight detour from a complete beauty content profile.;2.65
68398f571c296f45ca6b13e9;Andrew Liberi || NY PRO MUA;andrewliberi;https://imgigp.modash.io/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZj4UrfWGAy5Wf6hqrZWyBGYwYInfQdh8nn%2F3bvLFgs2XO8iyO5L1tDHYtQCdi%2FZwpds2aKyg%2FXKdDGhDIfPTDvgNlJUwVYqIiahjW32e%2BqWA%3D%3D;https://www.instagram.com/andrewliberi;;26532;US;beauty;3000;79.35;20.65;18-24;Television & Film;95;Andrew Liberi is an exceptional fit for our beauty campaign, showcasing his professional skills as a makeup artist alongside a vibrant presence in the beauty scene. Despite some limitations in diverse beauty brand recognition, his impressive creativity and engagement ensure our lip oil product resonates well with his audience of beauty enthusiasts. Andrew exhibits a remarkable balance of artistry and authenticity, aligning seamlessly with our campaign goals.;4.78
